frequency(Hz),accel_x_0,accel_x_11,accel_x_14,accel_x_17,accel_x_18,accel_y_0,accel_y_11,accel_y_14,accel_y_17,accel_y_18,accel_z_0,accel_z_11,accel_z_14,accel_z_17,accel_z_18
3.237305E+01,1.289995E+01,0.000000E+00,1.931877E+01,2.995921E+01,7.514261E+01,1.450936E+01,0.000000E+00,1.843603E+01,2.654153E+01,6.428606E+01,1.742450E+01,0.000000E+00,2.949127E+01,6.147717E+01,1.024079E+02
3.242188E+01,1.288926E+01,0.000000E+00,1.941088E+01,2.995042E+01,7.511641E+01,1.450719E+01,0.000000E+00,1.839019E+01,2.654226E+01,6.426283E+01,1.738683E+01,0.000000E+00,2.944797E+01,6.117935E+01,1.020823E+02
3.247070E+01,1.287802E+01,0.000000E+00,1.950362E+01,2.994012E+01,7.509025E+01,1.450514E+01,0.000000E+00,1.834436E+01,2.654168E+01,6.423986E+01,1.734864E+01,0.000000E+00,2.940227E+01,6.087213E+01,1.017386E+02
3.251953E+01,1.286623E+01,0.000000E+00,1.959690E+01,2.992825E+01,7.506415E+01,1.450323E+01,0.000000E+00,1.829861E+01,2.653983E+01,6.421714E+01,1.731002E+01,0.000000E+00,2.935415E+01,6.055606E+01,1.013778E+02
3.256836E+01,1.285385E+01,0.000000E+00,1.969062E+01,2.991476E+01,7.503812E+01,1.450146E+01,0.000000E+00,1.825302E+01,2.653677E+01,6.419468E+01,1.727105E+01,0.000000E+00,2.930362E+01,6.023173E+01,1.010008E+02
3.261719E+01,1.284088E+01,0.000000E+00,1.978470E+01,2.989959E+01,7.501215E+01,1.449983E+01,0.000000E+00,1.820764E+01,2.655190E+01,6.417247E+01,1.723182E+01,0.000000E+00,2.925072E+01,5.989966E+01,1.006085E+02
3.266602E+01,1.282730E+01,0.000000E+00,1.987904E+01,2.991083E+01,7.498627E+01,1.449836E+01,0.000000E+00,1.817486E+01,2.657542E+01,6.415052E+01,1.719243E+01,0.000000E+00,2.919551E+01,5.956041E+01,1.002016E+02
3.271484E+01,1.281309E+01,0.000000E+00,1.997355E+01,2.996110E+01,7.496048E+01,1.449703E+01,0.000000E+00,1.815917E+01,2.659785E+01,6.412880E+01,1.715295E+01,0.000000E+00,2.913805E+01,5.921450E+01,9.978117E+01
3.276367E+01,1.279825E+01,0.000000E+00,2.006813E+01,3.001112E+01,7.493479E+01,1.449584E+01,0.000000E+00,1.814264E+01,2.661919E+01,6.410734E+01,1.711346E+01,0.000000E+00,2.907844E+01,5.886243E+01,9.934790E+01
3.281250E+01,1.278275E+01,0.000000E+00,2.016270E+01,3.006080E+01,7.490921E+01,1.449481E+01,0.000000E+00,1.812533E+01,2.663948E+01,6.408611E+01,1.707404E+01,0.000000E+00,2.901677E+01,5.850471E+01,9.890266E+01
3.286133E+01,1.276658E+01,0.000000E+00,2.025716E+01,3.011010E+01,7.488375E+01,1.449391E+01,0.000000E+00,1.810729E+01,2.665872E+01,6.406512E+01,1.703475E+01,0.000000E+00,2.895318E+01,5.814183E+01,9.844624E+01
3.291016E+01,1.277089E+01,0.000000E+00,2.035142E+01,3.015894E+01,7.485842E+01,1.449316E+01,0.000000E+00,1.808858E+01,2.667694E+01,6.404437E+01,1.699568E+01,0.000000E+00,2.888777E+01,5.777426E+01,9.797943E+01
3.295898E+01,1.277928E+01,0.000000E+00,2.044536E+01,3.020726E+01,7.483324E+01,1.449253E+01,0.000000E+00,1.806926E+01,2.669415E+01,6.402384E+01,1.695686E+01,0.000000E+00,2.882068E+01,5.740246E+01,9.750301E+01
3.300781E+01,1.278733E+01,0.000000E+00,2.053890E+01,3.025498E+01,7.480820E+01,1.449204E+01,0.000000E+00,1.804935E+01,2.671038E+01,6.400354E+01,1.691837E+01,0.000000E+00,2.875204E+01,5.702689E+01,9.701773E+01
3.305664E+01,1.279502E+01,0.000000E+00,2.063192E+01,3.030203E+01,7.478333E+01,1.449166E+01,0.000000E+00,1.802892E+01,2.672564E+01,6.398346E+01,1.688024E+01,0.000000E+00,2.868199E+01,5.664797E+01,9.652433E+01
3.310547E+01,1.280233E+01,0.000000E+00,2.072429E+01,3.034832E+01,7.475863E+01,1.449140E+01,0.000000E+00,1.800801E+01,2.673995E+01,6.396360E+01,1.684252E+01,0.000000E+00,2.861066E+01,5.626614E+01,9.602352E+01
3.315430E+01,1.280922E+01,0.000000E+00,2.081591E+01,3.039376E+01,7.473412E+01,1.449124E+01,0.000000E+00,1.798664E+01,2.675332E+01,6.394396E+01,1.680525E+01,0.000000E+00,2.853819E+01,5.588180E+01,9.551602E+01
3.320313E+01,1.281568E+01,0.000000E+00,2.090664E+01,3.043827E+01,7.470981E+01,1.449118E+01,0.000000E+00,1.796486E+01,2.676578E+01,6.392453E+01,1.676846E+01,0.000000E+00,2.846471E+01,5.549534E+01,9.500249E+01
3.325195E+01,1.282166E+01,0.000000E+00,2.099632E+01,3.048173E+01,7.468571E+01,1.449121E+01,0.000000E+00,1.794272E+01,2.677734E+01,6.390531E+01,1.673218E+01,0.000000E+00,2.839033E+01,5.510715E+01,9.448360E+01
3.330078E+01,1.282714E+01,0.000000E+00,2.108483E+01,3.052405E+01,7.466184E+01,1.449132E+01,0.000000E+00,1.792023E+01,2.678801E+01,6.388630E+01,1.669643E+01,0.000000E+00,2.831518E+01,5.471759E+01,9.395998E+01
3.334961E+01,1.283208E+01,0.000000E+00,2.117198E+01,3.056510E+01,7.463821E+01,1.449150E+01,0.000000E+00,1.789746E+01,2.679781E+01,6.386750E+01,1.666123E+01,0.000000E+00,2.823937E+01,5.432701E+01,9.343226E+01
3.339844E+01,1.283646E+01,0.000000E+00,2.125762E+01,3.060478E+01,7.461484E+01,1.449175E+01,0.000000E+00,1.787442E+01,2.680676E+01,6.384889E+01,1.662660E+01,0.000000E+00,2.816300E+01,5.393574E+01,9.290103E+01
3.344727E+01,1.284023E+01,0.000000E+00,2.134158E+01,3.064296E+01,7.459174E+01,1.449204E+01,0.000000E+00,1.785116E+01,2.681488E+01,6.383049E+01,1.659255E+01,0.000000E+00,2.808617E+01,5.354411E+01,9.250142E+01
3.349609E+01,1.284336E+01,0.000000E+00,2.142365E+01,3.067950E+01,7.456893E+01,1.449238E+01,0.000000E+00,1.782773E+01,2.682217E+01,6.381229E+01,1.655911E+01,0.000000E+00,2.800896E+01,5.315241E+01,9.219335E+01
3.354492E+01,1.284581E+01,0.000000E+00,2.150366E+01,3.071429E+01,7.454643E+01,1.449275E+01,0.000000E+00,1.780415E+01,2.682867E+01,6.379428E+01,1.652627E+01,0.000000E+00,2.793146E+01,5.276093E+01,9.187425E+01
3.359375E+01,1.284755E+01,0.000000E+00,2.158140E+01,3.074717E+01,7.452426E+01,1.449316E+01,0.000000E+00,1.778048E+01,2.683440E+01,6.377647E+01,1.649406E+01,0.000000E+00,2.785372E+01,5.246912E+01,9.154477E+01
3.364258E+01,1.284854E+01,0.000000E+00,2.165668E+01,3.077803E+01,7.450242E+01,1.449357E+01,0.000000E+00,1.775674E+01,2.683936E+01,6.375884E+01,1.646249E+01,0.000000E+00,2.777582E+01,5.218293E+01,9.120556E+01
3.369141E+01,1.284874E+01,0.000000E+00,2.172928E+01,3.080672E+01,7.448095E+01,1.449400E+01,0.000000E+00,1.773299E+01,2.684360E+01,6.374141E+01,1.643156E+01,0.000000E+00,2.769782E+01,5.204815E+01,9.085724E+01
3.374023E+01,1.284812E+01,0.000000E+00,2.179901E+01,3.083312E+01,7.445986E+01,1.449443E+01,0.000000E+00,1.770925E+01,2.684714E+01,6.372416E+01,1.640131E+01,0.000000E+00,2.761977E+01,5.204897E+01,9.050039E+01
3.378906E+01,1.284664E+01,0.000000E+00,2.186566E+01,3.085708E+01,7.443917E+01,1.449486E+01,0.000000E+00,1.768558E+01,2.685000E+01,6.370709E+01,1.637174E+01,0.000000E+00,2.754171E+01,5.204405E+01,9.013559E+01
3.383789E+01,1.284426E+01,0.000000E+00,2.192902E+01,3.087849E+01,7.441889E+01,1.449527E+01,0.000000E+00,1.766200E+01,2.685222E+01,6.369019E+01,1.634288E+01,0.000000E+00,2.746370E+01,5.203373E+01,8.976336E+01
3.388672E+01,1.284097E+01,0.000000E+00,2.198890E+01,3.089722E+01,7.439904E+01,1.449566E+01,0.000000E+00,1.763855E+01,2.685382E+01,6.367347E+01,1.631475E+01,0.000000E+00,2.738578E+01,5.201831E+01,8.938422E+01
3.393555E+01,1.283672E+01,0.000000E+00,2.204511E+01,3.091316E+01,7.437964E+01,1.449603E+01,0.000000E+00,1.761526E+01,2.685484E+01,6.365692E+01,1.628736E+01,0.000000E+00,2.730799E+01,5.199809E+01,8.899864E+01
3.398438E+01,1.283149E+01,0.000000E+00,2.209747E+01,3.092621E+01,7.436071E+01,1.449636E+01,0.000000E+00,1.759217E+01,2.685530E+01,6.364054E+01,1.626074E+01,0.000000E+00,2.723038E+01,5.197336E+01,8.860709E+01
3.403320E+01,1.282527E+01,0.000000E+00,2.214579E+01,3.093626E+01,7.434225E+01,1.449666E+01,0.000000E+00,1.756930E+01,2.685524E+01,6.362431E+01,1.623492E+01,0.000000E+00,2.715300E+01,5.194441E+01,8.820998E+01
3.408203E+01,1.281802E+01,0.000000E+00,2.218994E+01,3.094325E+01,7.432429E+01,1.449691E+01,0.000000E+00,1.754667E+01,2.685470E+01,6.360825E+01,1.620992E+01,0.000000E+00,2.707589E+01,5.191150E+01,8.780771E+01
3.413086E+01,1.280974E+01,0.000000E+00,2.222974E+01,3.094708E+01,7.430683E+01,1.449712E+01,0.000000E+00,1.752432E+01,2.685370E+01,6.359233E+01,1.618577E+01,0.000000E+00,2.699910E+01,5.187489E+01,8.740065E+01
3.417969E+01,1.280041E+01,0.000000E+00,2.226509E+01,3.094770E+01,7.428988E+01,1.449728E+01,0.000000E+00,1.750225E+01,2.685228E+01,6.357656E+01,1.616248E+01,0.000000E+00,2.692269E+01,5.183483E+01,8.698914E+01
3.422852E+01,1.279003E+01,0.000000E+00,2.229585E+01,3.094506E+01,7.427346E+01,1.449738E+01,0.000000E+00,1.748048E+01,2.685047E+01,6.356094E+01,1.614008E+01,0.000000E+00,2.684672E+01,5.179155E+01,8.657348E+01
3.427734E+01,1.277859E+01,0.000000E+00,2.232192E+01,3.093913E+01,7.425757E+01,1.449742E+01,0.000000E+00,1.745902E+01,2.684830E+01,6.354545E+01,1.611859E+01,0.000000E+00,2.677124E+01,5.174528E+01,8.615397E+01
3.432617E+01,1.276610E+01,0.000000E+00,2.234324E+01,3.092988E+01,7.424222E+01,1.449740E+01,0.000000E+00,1.743789E+01,2.684579E+01,6.353009E+01,1.609803E+01,0.000000E+00,2.669631E+01,5.169623E+01,8.573085E+01
3.437500E+01,1.275255E+01,0.000000E+00,2.235972E+01,3.091729E+01,7.422741E+01,1.449731E+01,0.000000E+00,1.741708E+01,2.684298E+01,6.351487E+01,1.607840E+01,0.000000E+00,2.662201E+01,5.164459E+01,8.530435E+01
3.442383E+01,1.273797E+01,0.000000E+00,2.237133E+01,3.090139E+01,7.421315E+01,1.449716E+01,0.000000E+00,1.739660E+01,2.683989E+01,6.349977E+01,1.605971E+01,0.000000E+00,2.654840E+01,5.159054E+01,8.487467E+01
3.447266E+01,1.272235E+01,0.000000E+00,2.237804E+01,3.088217E+01,7.419942E+01,1.449694E+01,0.000000E+00,1.737645E+01,2.683655E+01,6.348478E+01,1.604197E+01,0.000000E+00,2.647555E+01,5.153427E+01,8.444201E+01
3.452148E+01,1.270572E+01,0.000000E+00,2.237985E+01,3.085968E+01,7.418624E+01,1.449666E+01,0.000000E+00,1.735663E+01,2.683297E+01,6.346991E+01,1.602517E+01,0.000000E+00,2.640352E+01,5.147592E+01,8.402118E+01
3.457031E+01,1.268810E+01,0.000000E+00,2.237675E+01,3.083395E+01,7.417360E+01,1.449629E+01,0.000000E+00,1.733712E+01,2.682918E+01,6.345515E+01,1.600931E+01,0.000000E+00,2.633240E+01,5.141564E+01,8.406483E+01
3.461914E+01,1.266952E+01,0.000000E+00,2.236878E+01,3.080504E+01,7.416149E+01,1.449586E+01,0.000000E+00,1.731792E+01,2.682519E+01,6.344050E+01,1.599436E+01,0.000000E+00,2.626225E+01,5.135358E+01,8.410527E+01
3.466797E+01,1.265000E+01,0.000000E+00,2.235598E+01,3.077302E+01,7.414991E+01,1.449535E+01,0.000000E+00,1.729902E+01,2.682103E+01,6.342595E+01,1.598032E+01,0.000000E+00,2.619315E+01,5.128984E+01,8.414271E+01
3.471680E+01,1.262957E+01,0.000000E+00,2.233842E+01,3.073795E+01,7.413885E+01,1.449476E+01,0.000000E+00,1.728041E+01,2.681670E+01,6.341150E+01,1.596713E+01,0.000000E+00,2.612514E+01,5.122455E+01,8.417737E+01
3.476563E+01,1.260827E+01,0.000000E+00,2.231617E+01,3.069993E+01,7.412830E+01,1.449409E+01,0.000000E+00,1.726207E+01,2.681221E+01,6.339714E+01,1.595479E+01,0.000000E+00,2.605832E+01,5.115781E+01,8.420942E+01
3.481445E+01,1.258614E+01,0.000000E+00,2.228932E+01,3.065904E+01,7.411824E+01,1.449335E+01,0.000000E+00,1.724398E+01,2.680758E+01,6.338288E+01,1.594322E+01,0.000000E+00,2.599272E+01,5.108970E+01,8.423903E+01
3.486328E+01,1.256320E+01,0.000000E+00,2.225798E+01,3.061540E+01,7.410867E+01,1.449252E+01,0.000000E+00,1.722613E+01,2.680280E+01,6.336870E+01,1.593240E+01,0.000000E+00,2.592841E+01,5.102032E+01,8.426637E+01
3.491211E+01,1.253952E+01,0.000000E+00,2.222227E+01,3.056911E+01,7.409958E+01,1.449161E+01,0.000000E+00,1.720850E+01,2.679788E+01,6.335461E+01,1.592226E+01,0.000000E+00,2.586544E+01,5.094973E+01,8.429156E+01
3.496094E+01,1.251511E+01,0.000000E+00,2.218232E+01,3.052030E+01,7.409094E+01,1.449061E+01,0.000000E+00,1.719108E+01,2.679282E+01,6.334060E+01,1.591274E+01,0.000000E+00,2.580386E+01,5.087801E+01,8.431473E+01
3.500977E+01,1.249004E+01,0.000000E+00,2.213828E+01,3.046907E+01,7.408274E+01,1.448953E+01,0.000000E+00,1.717385E+01,2.678761E+01,6.332668E+01,1.590376E+01,0.000000E+00,2.574369E+01,5.080521E+01,8.433600E+01
3.505859E+01,1.246434E+01,0.000000E+00,2.209029E+01,3.041557E+01,7.407496E+01,1.448836E+01,0.000000E+00,1.715679E+01,2.678227E+01,6.331283E+01,1.589526E+01,0.000000E+00,2.568498E+01,5.073140E+01,8.435546E+01
3.510742E+01,1.243806E+01,0.000000E+00,2.203852E+01,3.035993E+01,7.406759E+01,1.448710E+01,0.000000E+00,1.713989E+01,2.677677E+01,6.329906E+01,1.588715E+01,0.000000E+00,2.562774E+01,5.065663E+01,8.437323E+01
3.515625E+01,1.241125E+01,0.000000E+00,2.198314E+01,3.030227E+01,7.406062E+01,1.448575E+01,0.000000E+00,1.712313E+01,2.677112E+01,6.328538E+01,1.587935E+01,0.000000E+00,2.557199E+01,5.058094E+01,8.438938E+01
3.520508E+01,1.238395E+01,0.000000E+00,2.192433E+01,3.024275E+01,7.405401E+01,1.448430E+01,0.000000E+00,1.710652E+01,2.676530E+01,6.327176E+01,1.587177E+01,0.000000E+00,2.551772E+01,5.050439E+01,8.440399E+01
3.525391E+01,1.235621E+01,0.000000E+00,2.186225E+01,3.018150E+01,7.404775E+01,1.448276E+01,0.000000E+00,1.709005E+01,2.675932E+01,6.325823E+01,1.586431E+01,0.000000E+00,2.546495E+01,5.042700E+01,8.441715E+01
3.530273E+01,1.234867E+01,0.000000E+00,2.179711E+01,3.011866E+01,7.404183E+01,1.448113E+01,0.000000E+00,1.707371E+01,2.675315E+01,6.324477E+01,1.585689E+01,0.000000E+00,2.541364E+01,5.034883E+01,8.442892E+01
3.535156E+01,1.236318E+01,0.000000E+00,2.172909E+01,3.005437E+01,7.403622E+01,1.447939E+01,0.000000E+00,1.705750E+01,2.674681E+01,6.323139E+01,1.584941E+01,0.000000E+00,2.536378E+01,5.026989E+01,8.443937E+01
3.540039E+01,1.237658E+01,0.000000E+00,2.174780E+01,2.998878E+01,7.403090E+01,1.447755E+01,0.000000E+00,1.704143E+01,2.674028E+01,6.321809E+01,1.584178E+01,0.000000E+00,2.531534E+01,5.019024E+01,8.444856E+01
3.544922E+01,1.238887E+01,0.000000E+00,2.180412E+01,2.992202E+01,7.402586E+01,1.447561E+01,0.000000E+00,1.702551E+01,2.673356E+01,6.320487E+01,1.583391E+01,0.000000E+00,2.526828E+01,5.010990E+01,8.445654E+01
3.549805E+01,1.240007E+01,0.000000E+00,2.185662E+01,2.985423E+01,7.402108E+01,1.447356E+01,0.000000E+00,1.700975E+01,2.672665E+01,6.319172E+01,1.582571E+01,0.000000E+00,2.522254E+01,5.002889E+01,8.446338E+01
3.554687E+01,1.241020E+01,0.000000E+00,2.190536E+01,2.978554E+01,7.401654E+01,1.447140E+01,0.000000E+00,1.699417E+01,2.671954E+01,6.317865E+01,1.581708E+01,0.000000E+00,2.517807E+01,4.994725E+01,8.446911E+01
3.559570E+01,1.241929E+01,0.000000E+00,2.195044E+01,2.971608E+01,7.401221E+01,1.446913E+01,0.000000E+00,1.697877E+01,2.671225E+01,6.316566E+01,1.580796E+01,0.000000E+00,2.513481E+01,4.986498E+01,8.447377E+01
3.564453E+01,1.242734E+01,0.000000E+00,2.199193E+01,2.964597E+01,7.400809E+01,1.446674E+01,0.000000E+00,1.696359E+01,2.670477E+01,6.315275E+01,1.579827E+01,0.000000E+00,2.509268E+01,4.978212E+01,8.447741E+01
3.569336E+01,1.243439E+01,0.000000E+00,2.202994E+01,2.957533E+01,7.400416E+01,1.446424E+01,0.000000E+00,1.694864E+01,2.669712E+01,6.313991E+01,1.578793E+01,0.000000E+00,2.505161E+01,4.969868E+01,8.448005E+01
3.574219E+01,1.244047E+01,0.000000E+00,2.206456E+01,2.950428E+01,7.400040E+01,1.446162E+01,0.000000E+00,1.693395E+01,2.668931E+01,6.312716E+01,1.577689E+01,0.000000E+00,2.501151E+01,4.961467E+01,8.448171E+01
3.579102E+01,1.244559E+01,0.000000E+00,2.209590E+01,2.943291E+01,7.399679E+01,1.446092E+01,0.000000E+00,1.691953E+01,2.668135E+01,6.311448E+01,1.576510E+01,0.000000E+00,2.497231E+01,4.953009E+01,8.448241E+01
3.583984E+01,1.244980E+01,0.000000E+00,2.212406E+01,2.936133E+01,7.399332E+01,1.446280E+01,0.000000E+00,1.690542E+01,2.667325E+01,6.310188E+01,1.575251E+01,0.000000E+00,2.493391E+01,4.944495E+01,8.448215E+01
3.588867E+01,1.245310E+01,0.000000E+00,2.214915E+01,2.928962E+01,7.398998E+01,1.446470E+01,0.000000E+00,1.689163E+01,2.666504E+01,6.308936E+01,1.573907E+01,0.000000E+00,2.489624E+01,4.935926E+01,8.448092E+01
3.593750E+01,1.245555E+01,0.000000E+00,2.217128E+01,2.921789E+01,7.398675E+01,1.446661E+01,0.000000E+00,1.687819E+01,2.665673E+01,6.307691E+01,1.572478E+01,0.000000E+00,2.485920E+01,4.927300E+01,8.447872E+01
3.598633E+01,1.245715E+01,0.000000E+00,2.219055E+01,2.914619E+01,7.398362E+01,1.446853E+01,0.000000E+00,1.686510E+01,2.664835E+01,6.306454E+01,1.570960E+01,0.000000E+00,2.482270E+01,4.918617E+01,8.447553E+01
3.603516E+01,1.245795E+01,0.000000E+00,2.220708E+01,2.907462E+01,7.398057E+01,1.447046E+01,0.000000E+00,1.685240E+01,2.663992E+01,6.305224E+01,1.569353E+01,0.000000E+00,2.478667E+01,4.909876E+01,8.447131E+01
3.608398E+01,1.245796E+01,0.000000E+00,2.222096E+01,2.900323E+01,7.397761E+01,1.447240E+01,0.000000E+00,1.684008E+01,2.663145E+01,6.304001E+01,1.567657E+01,0.000000E+00,2.475102E+01,4.901074E+01,8.446603E+01
3.613281E+01,1.245722E+01,0.000000E+00,2.223230E+01,2.893208E+01,7.397471E+01,1.447433E+01,0.000000E+00,1.682816E+01,2.662297E+01,6.302785E+01,1.565872E+01,0.000000E+00,2.471568E+01,4.892210E+01,8.445964E+01
3.618164E+01,1.245576E+01,0.000000E+00,2.224119E+01,2.886125E+01,7.397187E+01,1.447626E+01,0.000000E+00,1.681665E+01,2.661450E+01,6.301575E+01,1.564000E+01,0.000000E+00,2.468056E+01,4.883282E+01,8.445208E+01
3.623047E+01,1.245360E+01,0.000000E+00,2.224774E+01,2.879077E+01,7.396907E+01,1.447819E+01,0.000000E+00,1.680555E+01,2.660607E+01,6.300372E+01,1.562042E+01,0.000000E+00,2.464561E+01,4.874285E+01,8.444328E+01
3.627930E+01,1.245077E+01,0.000000E+00,2.225203E+01,2.872070E+01,7.396631E+01,1.448011E+01,0.000000E+00,1.679485E+01,2.659768E+01,6.299176E+01,1.560002E+01,0.000000E+00,2.461076E+01,4.865218E+01,8.443319E+01
3.632813E+01,1.244729E+01,0.000000E+00,2.225416E+01,2.865108E+01,7.396358E+01,1.448202E+01,0.000000E+00,1.678456E+01,2.658936E+01,6.297985E+01,1.557882E+01,0.000000E+00,2.457595E+01,4.856077E+01,8.442170E+01
3.637695E+01,1.244320E+01,0.000000E+00,2.225422E+01,2.858197E+01,7.396087E+01,1.448391E+01,0.000000E+00,1.677466E+01,2.658113E+01,6.296800E+01,1.555685E+01,0.000000E+00,2.454113E+01,4.846857E+01,8.440873E+01
3.642578E+01,1.243852E+01,0.000000E+00,2.225229E+01,2.851339E+01,7.395818E+01,1.448578E+01,0.000000E+00,1.676514E+01,2.657298E+01,6.295621E+01,1.553417E+01,0.000000E+00,2.450624E+01,4.837554E+01,8.439419E+01
3.647461E+01,1.243328E+01,0.000000E+00,2.224846E+01,2.844539E+01,7.395549E+01,1.448857E+01,0.000000E+00,1.675600E+01,2.656494E+01,6.294447E+01,1.551080E+01,0.000000E+00,2.447126E+01,4.828165E+01,8.437797E+01
3.652344E+01,1.242749E+01,0.000000E+00,2.224281E+01,2.837801E+01,7.395280E+01,1.449398E+01,0.000000E+00,1.674722E+01,2.655702E+01,6.293278E+01,1.548680E+01,0.000000E+00,2.443615E+01,4.818684E+01,8.435997E+01
3.657227E+01,1.242119E+01,0.000000E+00,2.223543E+01,2.831129E+01,7.395011E+01,1.449937E+01,0.000000E+00,1.673877E+01,2.654921E+01,6.292115E+01,1.546221E+01,0.000000E+00,2.440086E+01,4.809107E+01,8.434006E+01
3.662109E+01,1.241441E+01,0.000000E+00,2.222640E+01,2.824526E+01,7.394740E+01,1.450472E+01,0.000000E+00,1.673066E+01,2.654153E+01,6.290957E+01,1.543707E+01,0.000000E+00,2.436539E+01,4.799429E+01,8.431814E+01
3.666992E+01,1.240715E+01,0.000000E+00,2.221580E+01,2.817996E+01,7.394467E+01,1.451003E+01,0.000000E+00,1.672285E+01,2.653397E+01,6.289803E+01,1.541145E+01,0.000000E+00,2.432970E+01,4.789645E+01,8.429408E+01
3.671875E+01,1.239946E+01,0.000000E+00,2.220371E+01,2.811543E+01,7.394191E+01,1.451528E+01,0.000000E+00,1.671533E+01,2.652654E+01,6.288654E+01,1.538537E+01,0.000000E+00,2.429378E+01,4.779750E+01,8.426775E+01
3.676758E+01,1.239136E+01,0.000000E+00,2.219023E+01,2.805169E+01,7.393913E+01,1.452048E+01,0.000000E+00,1.670808E+01,2.651923E+01,6.287510E+01,1.535891E+01,0.000000E+00,2.425762E+01,4.769738E+01,8.423902E+01
3.681641E+01,1.238286E+01,0.000000E+00,2.217543E+01,2.798879E+01,7.393630E+01,1.452560E+01,0.000000E+00,1.670109E+01,2.651204E+01,6.286371E+01,1.533209E+01,0.000000E+00,2.422120E+01,4.759604E+01,8.420777E+01
3.686523E+01,1.237399E+01,0.000000E+00,2.215940E+01,2.792676E+01,7.393344E+01,1.453065E+01,0.000000E+00,1.669434E+01,2.650497E+01,6.285237E+01,1.530498E+01,0.000000E+00,2.418452E+01,4.749344E+01,8.417387E+01
3.691406E+01,1.236477E+01,0.000000E+00,2.214222E+01,2.786563E+01,7.393052E+01,1.453560E+01,0.000000E+00,1.668782E+01,2.649801E+01,6.284107E+01,1.527762E+01,0.000000E+00,2.414757E+01,4.738952E+01,8.413717E+01
3.696289E+01,1.235523E+01,0.000000E+00,2.212400E+01,2.780542E+01,7.392756E+01,1.454046E+01,0.000000E+00,1.668151E+01,2.649116E+01,6.282982E+01,1.525006E+01,0.000000E+00,2.411036E+01,4.728424E+01,8.409756E+01
3.701172E+01,1.234538E+01,0.000000E+00,2.210481E+01,2.774618E+01,7.392454E+01,1.454521E+01,0.000000E+00,1.667541E+01,2.648440E+01,6.281861E+01,1.522236E+01,0.000000E+00,2.407289E+01,4.717753E+01,8.405490E+01
3.706055E+01,1.233526E+01,0.000000E+00,2.208475E+01,2.768792E+01,7.392147E+01,1.454984E+01,0.000000E+00,1.666951E+01,2.647775E+01,6.280746E+01,1.519455E+01,0.000000E+00,2.403516E+01,4.706936E+01,8.400906E+01
3.710938E+01,1.232486E+01,0.000000E+00,2.206391E+01,2.763066E+01,7.391833E+01,1.455435E+01,0.000000E+00,1.666380E+01,2.647118E+01,6.279635E+01,1.516669E+01,0.000000E+00,2.399717E+01,4.695968E+01,8.395991E+01
3.715820E+01,1.231423E+01,0.000000E+00,2.204238E+01,2.757444E+01,7.391513E+01,1.455873E+01,0.000000E+00,1.665827E+01,2.646470E+01,6.278529E+01,1.513883E+01,0.000000E+00,2.395894E+01,4.684845E+01,8.390732E+01
3.720703E+01,1.232733E+01,0.000000E+00,2.202024E+01,2.751926E+01,7.391186E+01,1.456296E+01,0.000000E+00,1.665292E+01,2.645831E+01,6.277429E+01,1.511101E+01,0.000000E+00,2.392047E+01,4.673562E+01,8.385118E+01
3.725586E+01,1.234132E+01,0.000000E+00,2.199759E+01,2.746513E+01,7.390852E+01,1.456704E+01,0.000000E+00,1.664775E+01,2.645199E+01,6.276333E+01,1.508328E+01,0.000000E+00,2.388178E+01,4.662115E+01,8.379136E+01
3.730469E+01,1.235490E+01,0.000000E+00,2.197452E+01,2.741208E+01,7.390512E+01,1.457097E+01,0.000000E+00,1.664276E+01,2.644575E+01,6.275242E+01,1.505570E+01,0.000000E+00,2.384287E+01,4.650501E+01,8.372774E+01
3.735352E+01,1.236811E+01,0.000000E+00,2.195111E+01,2.736010E+01,7.390164E+01,1.457473E+01,0.000000E+00,1.663796E+01,2.643959E+01,6.274157E+01,1.502831E+01,0.000000E+00,2.380377E+01,4.638715E+01,8.366022E+01
3.740234E+01,1.238095E+01,0.000000E+00,2.192743E+01,2.730919E+01,7.389810E+01,1.457832E+01,0.000000E+00,1.663333E+01,2.643350E+01,6.273076E+01,1.500115E+01,0.000000E+00,2.376449E+01,4.626756E+01,8.358868E+01
3.745117E+01,1.239344E+01,0.000000E+00,2.190358E+01,2.725936E+01,7.389448E+01,1.458173E+01,0.000000E+00,1.662890E+01,2.642748E+01,6.272001E+01,1.497428E+01,0.000000E+00,2.372504E+01,4.614618E+01,8.351301E+01
3.750000E+01,1.240561E+01,0.000000E+00,2.187963E+01,2.721058E+01,7.389079E+01,1.458496E+01,0.000000E+00,1.662466E+01,2.642155E+01,6.270932E+01,1.494774E+01,0.000000E+00,2.368545E+01,4.602300E+01,8.343312E+01
3.754883E+01,1.241746E+01,0.000000E+00,2.185564E+01,2.716286E+01,7.388704E+01,1.458801E+01,0.000000E+00,1.662062E+01,2.641569E+01,6.269868E+01,1.492158E+01,0.000000E+00,2.364573E+01,4.589800E+01,8.334892E+01
3.759766E+01,1.242901E+01,0.000000E+00,2.183168E+01,2.711616E+01,7.388322E+01,1.459086E+01,0.000000E+00,1.661679E+01,2.640991E+01,6.268809E+01,1.489585E+01,0.000000E+00,2.360591E+01,4.577114E+01,8.326030E+01
