t (sec),x (g),y (g),z (g)
3.421584428,0.001536164,-0.0109624,-0.001031785
3.427908984,0.002957811,-0.011217653,0.00011924
3.434233539,0.003943163,-0.011347942,0.002523888
3.440558094,0.004561927,-0.011355183,0.005464785
3.44688265,0.004948483,-0.011247775,0.00812619
3.453207205,0.005244017,-0.011051935,0.009806197
3.45953176,0.005541556,-0.010815982,0.010083798
3.465856316,0.005854546,-0.010603849,0.00889692
3.472180871,0.006120139,-0.010479264,0.006515905
3.478505426,0.006234759,-0.010486637,0.003428757
3.484829982,0.006107211,-0.010636599,0.000179842
3.491154537,0.005707994,-0.010902698,-0.002785051
3.497479092,0.005095091,-0.011231378,-0.005220274
3.503803647,0.004405588,-0.011561999,-0.007101873
3.510128203,0.003815573,-0.011849398,-0.008570249
3.516452758,0.003482982,-0.012080181,-0.009820849
3.522777313,0.003494732,-0.012276057,-0.010985522
3.529101869,0.003838226,-0.01248242,-0.01204803
3.535426424,0.004408476,-0.012746051,-0.012823686
3.541750979,0.005049039,-0.013090157,-0.013010148
3.548075535,0.005612351,-0.013496313,-0.012292004
3.55440009,0.006017702,-0.013900586,-0.010463891
3.560724645,0.006285539,-0.01420617,-0.007530963
3.567049201,0.006535057,-0.014308889,-0.003752994
3.573373756,0.006945077,-0.014127215,0.000383768
3.579698311,0.0076914,-0.013626646,0.004260884
3.586022867,0.008882449,-0.012830051,0.00726269
3.592347422,0.010515884,-0.011810257,0.008915658
3.598671977,0.012471831,-0.010667124,0.008995924
3.604996533,0.014545707,-0.009496537,0.007578812
3.611321088,0.016509922,-0.008361368,0.005020345
3.617645643,0.018183714,-0.007273753,0.001877952
3.623970199,0.019487564,-0.006194245,-0.001208888
3.630294754,0.020463892,-0.00504792,-0.003650217
3.636619309,0.021257302,-0.003752153,-0.005021519
3.642943865,0.02206138,-0.002247258,-0.005141745
3.64926842,0.0230503,-0.000520555,-0.0041002
3.655592975,0.024318406,0.00138333,-0.002229058
3.66191753,0.02584794,0.003368791,-2.77E-05
3.668242086,0.027515297,0.005310179,0.001946861
3.674566641,0.029133066,0.007081355,0.00320349
3.680891196,0.030513094,0.008585814,0.003430116
3.687215752,0.03152903,0.009779697,0.002573037
3.693540307,0.032157243,0.010682209,0.000862398
3.699864862,0.032482612,0.01137139,-0.001226422
3.706189418,0.032667491,0.011966614,-0.003072287
3.712513973,0.032894375,0.012601959,-0.004050018
3.718838528,0.033301217,0.013396203,-0.003682652
3.725163084,0.033930416,0.014425583,-0.001766107
3.731487639,0.034707715,0.015704799,0.001568311
3.737812194,0.035457391,0.017180239,0.00587395
3.74413675,0.035948553,0.018737313,0.010489958
3.750461305,0.035957895,0.020221184,0.014698453
3.75678586,0.035329688,0.021467396,0.017894716
3.763110416,0.034015476,0.022336334,0.019721642
3.769434971,0.032082813,0.022743757,0.020129
3.775759526,0.029692138,0.022679611,0.019340774
3.782084082,0.027050287,0.02220933,0.01774321
3.788408637,0.024355344,0.021455963,0.015732827
3.794733192,0.021748954,0.020566783,0.01357816
3.801057748,0.01928886,0.019673122,0.011345625
3.807382303,0.016947633,0.01885527,0.008918642
3.813706858,0.014635793,0.018123927,0.006106231
3.820031413,0.012240907,0.017425441,0.002803506
3.826355969,0.009670653,0.016670765,-0.000856236
3.832680524,0.006887773,0.015779866,-0.004421075
3.839005079,0.003927956,0.014726932,-0.007155412
3.845329635,0.000896733,0.013569794,-0.008197148
3.85165419,-0.002053056,0.012450645,-0.006801187
3.857978745,-0.004756971,0.011563926,-0.002598871
3.864303301,-0.007078766,0.011098518,0.004210749
3.870627856,-0.008944452,0.011171472,0.012808673
3.876952411,-0.010362177,0.011775652,0.021875907
3.883276967,-0.011422663,0.012761484,0.029867386
3.889601522,-0.012279245,0.013863525,0.035372504
3.895926077,-0.013111365,0.014768324,0.037464019
3.902250633,-0.014079673,0.015205643,0.035935294
3.908575188,-0.015283724,0.015035458,0.031355013
3.914899743,-0.016733647,0.014302055,0.024920334
3.921224299,-0.018344634,0.013235061,0.018148506
3.927548854,-0.019957689,0.012193146,0.012494536
3.933873409,-0.021382967,0.01156463,0.009003749
3.940197965,-0.022454925,0.011654049,0.008095868
3.94652252,-0.023083708,0.012589858,0.00953552
3.952847075,-0.023286567,0.014283131,0.012586033
3.959171631,-0.023187552,0.016451775,0.016287651
3.965496186,-0.022982496,0.018703983,0.019765637
3.971820741,-0.02287722,0.020655243,0.02246932
3.978145296,-0.023016481,0.022041767,0.024270884
3.984469852,-0.023426121,0.022793755,0.025402852
3.990794407,-0.023988936,0.02304467,0.026268849
3.997118962,-0.02446574,0.02307367,0.027204654
4.003443518,-0.024559261,0.02320059,0.028281819
4.009768073,-0.024004096,0.023668998,0.029229306
4.016092628,-0.022655711,0.024557112,0.029505784
4.022417184,-0.02054939,0.025747317,0.028500974
4.028741739,-0.01790748,0.026965289,0.025797258
4.035066294,-0.015088628,0.02787606,0.021398604
4.04139085,-0.012491321,0.0282046,0.015841058
4.047715405,-0.010439932,0.027839509,0.010135412
4.05403996,-0.009088998,0.026883445,0.005546443
4.060364516,-0.008377552,0.025631329,0.003266886
4.066689071,-0.008050497,0.024481622,0.004080499
4.073013626,-0.007742686,0.023808724,0.008115658
4.079338182,-0.007100377,0.023838256,0.014766337
4.085662737,-0.005901223,0.024566883,0.022808922
4.091987292,-0.004132894,0.025754296,0.030686051
4.098311848,-0.002002775,0.02699162,0.036880224
4.104636403,0.000126607,0.027825525,0.040274772
4.110960958,0.001856896,0.027898959,0.04040514
4.117285514,0.002889182,0.027063799,0.037536792
4.123610069,0.003129695,0.02542959,0.032556724
4.129934624,0.002728817,0.023333079,0.026717972
4.13625918,0.002037763,0.021238553,0.021315026
4.142583735,0.001494717,0.019600901,0.017382149
4.14890829,0.001476697,0.018734674,0.015493249
4.155232845,0.002166291,0.018729721,0.015706703
4.161557401,0.003479074,0.019438349,0.017653105
4.167881956,0.005078479,0.020535589,0.020722481
4.174206511,0.006476207,0.02163092,0.024282261
4.180531067,0.007187409,0.022394046,0.027854914
4.186855622,0.006890528,0.022654081,0.031203853
4.193180177,0.005538781,0.022441505,0.034310724
4.199504733,0.003385056,0.021961793,0.037264825
4.205829288,0.000909993,0.021512248,0.040114207
4.212153843,-0.001324985,0.021371741,0.042739243
4.218478399,-0.002852592,0.021700951,0.044800113
4.224802954,-0.003445433,0.022486141,0.045783369
4.231127509,-0.003184346,0.023544224,0.045138184
4.237452065,-0.002426248,0.024586168,0.042461264
4.24377662,-0.001681481,0.025316629,0.037670662
4.250101175,-0.001440826,0.025536179,0.031108901
4.256425731,-0.002009298,0.025212242,0.023534874
4.262750286,-0.003401921,0.024495595,0.015996351
4.269074841,-0.005336212,0.023677281,0.00961073
4.275399397,-0.007323997,0.023100042,0.005310302
4.281723952,-0.008831981,0.023052675,0.003620967
4.288048507,-0.009457429,0.023680648,0.00453617
4.294373063,-0.009060156,0.024940632,0.007522661
4.300697618,-0.007806556,0.026612331,0.011658678
4.307022173,-0.006110852,0.028363053,0.015868634
4.313346728,-0.004493253,0.029844376,0.019191819
4.319671284,-0.003402687,0.030791123,0.021013653
4.325995839,-0.003063851,0.031093089,0.021199152
4.332320394,-0.003400309,0.030819159,0.020096135
4.33864495,-0.004060022,0.030188466,0.018412301
4.344969505,-0.004535351,0.029499208,0.017004883
4.35129406,-0.004337842,0.029037884,0.016644318
4.357618616,-0.003169536,0.02899653,0.017817834
4.363943171,-0.001033407,0.029421932,0.020624155
4.370267726,0.001754416,0.030210246,0.024781486
4.376592282,0.004655487,0.031146393,0.029736548
4.382916837,0.007073597,0.031974343,0.034833313
4.389241392,0.008539271,0.032475834,0.039484887
4.395565948,0.00885382,0.032533477,0.043295152
4.401890503,0.008145976,0.032159901,0.04609679
4.408215058,0.006823039,0.031485478,0.047902374
4.414539614,0.005433242,0.030710019,0.048795363
4.420864169,0.004485107,0.030034716,0.048808204
4.427188724,0.004283413,0.029596266,0.047838495
4.43351328,0.004835371,0.029424071,0.045640138
4.439837835,0.005856993,0.029433931,0.041899205
4.44616239,0.006876258,0.029460121,0.036372957
4.452486946,0.007397701,0.029315607,0.0290457
4.458811501,0.007073089,0.028861228,0.020245543
4.465136056,0.005821353,0.028061521,0.010675289
4.471460611,0.003858384,0.027008799,0.001336212
4.477785167,0.001627604,0.025906667,-0.006642858
4.484109722,-0.000344689,0.025016836,-0.012227756
4.490434277,-0.001620354,0.024584656,-0.014691234
4.496758833,-0.001989642,0.024765871,-0.01375535
4.503083388,-0.001534144,0.025577217,-0.009624566
4.509407943,-0.000592122,0.026886568,-0.002903216
4.515732499,0.000361416,0.028446336,0.005574
4.522057054,0.000879203,0.029960517,0.014944465
4.528381609,0.000695425,0.031165228,0.024491467
4.534706165,-0.000182746,0.03189825,0.03374052
4.54103072,-0.00147626,0.032136378,0.042457624
4.547355275,-0.002727444,0.031989455,0.050563035
4.553679831,-0.00345428,0.031653581,0.058002342
4.560004386,-0.003314491,0.03133896,0.064629269
4.566328941,-0.002225127,0.031195947,0.070147616
4.572653497,-0.000398208,0.031263392,0.07413595
4.578978052,0.001719267,0.031456173,0.076146794
4.585302607,0.003581303,0.031595941,0.075843858
4.591627163,0.004710536,0.031474893,0.073126364
4.597951718,0.004843229,0.030931289,0.068194003
4.604276273,0.004005233,0.02991126,0.061527626
4.610600829,0.002495355,0.028495699,0.053791361
4.616925384,0.00078288,0.02688237,0.045689996
4.623249939,-0.000646359,0.025328255,0.037830755
4.629574494,-0.001444807,0.024070643,0.030635315
4.63589905,-0.001508868,0.023252989,0.02432747
4.642223605,-0.001002101,0.022880505,0.018992046
4.64854816,-0.000289942,0.022820926,0.014673055
4.654872716,0.000191152,0.022850904,0.011464267
4.661197271,8.61E-05,0.022733053,0.009549315
4.667521826,-0.000755226,0.02229796,0.009169765
4.673846382,-0.002224416,0.021503328,0.010530261
4.680170937,-0.003987402,0.020449763,0.013677866
4.686495492,-0.005593556,0.019347344,0.01840696
4.692820048,-0.006624299,0.01844406,0.024235261
4.699144603,-0.00683227,0.017940736,0.030472164
4.705469158,-0.006224911,0.017922321,0.036366145
4.711793714,-0.00506449,0.018330223,0.041286528
4.718118269,-0.003783972,0.018986375,0.044878392
4.724442824,-0.002845851,0.019661432,0.047135176
4.73076738,-0.002590049,0.020163419,0.048360195
4.737091935,-0.003121038,0.020415063,0.049027089
4.74341649,-0.004271862,0.020491115,0.049586054
4.749741046,-0.005657781,0.020600581,0.050283953
4.756065601,-0.006802804,0.021018251,0.051063606
4.762390156,-0.007298085,0.021988579,0.051580821
4.768714712,-0.006940179,0.023635809,0.051336011
4.775039267,-0.00580321,0.025913153,0.049875284
4.781363822,-0.004220372,0.028610715,0.046989007
4.787688377,-0.002679991,0.031421077,0.042834304
4.794012933,-0.001669708,0.034040401,0.037933122
4.800337488,-0.001519891,0.036269284,0.033041106
4.806662043,-0.002297979,0.038076635,0.02892921
4.812986599,-0.003788905,0.039602401,0.026153021
4.819311154,-0.00556818,0.041096778,0.024891634
4.825635709,-0.007143391,0.042816873,0.024915411
4.831960265,-0.008116871,0.044918106,0.025697208
4.83828482,-0.008315109,0.047380601,0.026630156
4.844609375,-0.007841603,0.049999099,0.027275149
4.850933931,-0.007035605,0.052442216,0.027547649
4.857258486,-0.006351011,0.054361444,0.027771905
4.863583041,-0.006196739,0.055511345,0.028575794
4.869907597,-0.006793025,0.055837137,0.030655932
4.876232152,-0.00809277,0.055496634,0.034490864
4.882556707,-0.009794964,0.054806717,0.040102694
4.888881263,-0.011445891,0.05413196,0.046955621
4.895205818,-0.012593843,0.053754729,0.054036653
4.901530373,-0.012944706,0.053773883,0.060103272
4.907854929,-0.012465336,0.054069938,0.064025482
4.914179484,-0.011399231,0.054351139,0.065115223
4.920504039,-0.010188823,0.054265635,0.063336805
4.926828595,-0.009330386,0.053540299,0.059328181
4.93315315,-0.009210479,0.052095871,0.054222841
4.939477705,-0.009979086,0.050095287,0.049325923
4.945802261,-0.011502076,0.047905046,0.045744662
4.952126816,-0.013408649,0.045980403,0.04408705
4.958451371,-0.015217214,0.044712921,0.044319315
4.964775926,-0.016496725,0.04429354,0.045820693
4.971100482,-0.017008808,0.044640172,0.047610632
4.977425037,-0.016782976,0.045417133,0.048670145
4.983749592,-0.016100331,0.046141867,0.048252717
4.990074148,-0.015392351,0.046343602,0.046088781
4.996398703,-0.015090084,0.045719831,0.042427015
5.002723258,-0.015475367,0.04423656,0.037911496
5.009047814,-0.016584347,0.042137453,0.033346652
5.015372369,-0.018195182,0.039858518,0.029434861
5.021696924,-0.019902844,0.037877922,0.026574371
5.02802148,-0.021254525,0.036553171,0.024778859
5.034346035,-0.021899158,0.036002179,0.023734836
5.04067059,-0.021700707,0.036069216,0.022965565
5.046995146,-0.0207781,0.036386772,0.022036171
5.053319701,-0.019460116,0.036510692,0.020724984
5.059644256,-0.018172317,0.036080355,0.019102358
5.065968812,-0.01729541,0.034947355,0.017493395
5.072293367,-0.017042826,0.033227697,0.016342002
5.078617922,-0.017397452,0.031259947,0.01602661
5.084942478,-0.018126441,0.029485035,0.016692234
5.091267033,-0.018866356,0.028290784,0.018155933
5.097591588,-0.019247833,0.027876115,0.019917211
5.103916144,-0.019016975,0.028182258,0.021270901
5.110240699,-0.018113554,0.028914192,0.021489095
5.116565254,-0.016682102,0.029643695,0.020019886
5.122889809,-0.015015312,0.029957181,0.016648563
5.129214365,-0.013451612,0.029596695,0.011580165
5.13553892,-0.012262935,0.028545936,0.005425165
5.141863475,-0.011570176,0.027033226,-0.000905233
5.148188031,-0.011312832,0.025452531,-0.006367926
5.154512586,-0.011280111,0.0242314,-0.009983885
5.160837141,-0.011190188,0.023691626,-0.011023008
5.167161697,-0.010789255,0.023948907,-0.009145507
5.173486252,-0.009937107,0.02488259,-0.004477343
5.179810807,-0.008652319,0.026181517,0.002391847
5.186135363,-0.007104713,0.0274464,0.010489212
5.192459918,-0.005560558,0.028311807,0.018607927
5.198784473,-0.004300668,0.028547207,0.025505034
5.205109029,-0.003538748,0.028106943,0.030117488
5.211433584,-0.003365272,0.027118778,0.031758214
5.217758139,-0.003732173,0.025822173,0.030251848
5.224082695,-0.004479693,0.024482945,0.025976558
5.23040725,-0.005393597,0.023315614,0.019795125
5.236731805,-0.006272764,0.022437829,0.012883213
5.243056361,-0.006985991,0.021866503,0.006489659
5.249380916,-0.007502283,0.021548894,0.001684571
5.255705471,-0.007888512,0.021410102,-0.000841803
5.262030027,-0.008278561,0.021395178,-0.000877517
5.268354582,-0.008825758,0.021489709,0.001339266
5.274679137,-0.009653512,0.021713983,0.005261533
5.281003692,-0.010817436,0.02209767,0.01023882
5.287328248,-0.012287129,0.022649387,0.015716941
5.293652803,-0.013949429,0.023335957,0.021364159
5.299977358,-0.015629362,0.024080013,0.027081652
5.306301914,-0.01712164,0.024775186,0.032898266
5.312626469,-0.018224748,0.025309846,0.038794027
5.318951024,-0.01877085,0.025587106,0.044527635
5.32527558,-0.018646948,0.025531731,0.049547985
5.331600135,-0.017805078,0.025082375,0.053044552
5.33792469,-0.016261205,0.024176184,0.054143188
5.344249246,-0.014084002,0.022738137,0.052198009
5.350573801,-0.011375948,0.020686492,0.047086418
5.356898356,-0.00825038,0.017958415,0.039399692
5.363222912,-0.00480923,0.014549085,0.030443833
5.369547467,-0.001126555,0.01054812,0.022019961
5.375872022,0.002757719,0.006153821,0.016023982
5.382196578,0.006831638,0.001650799,0.013968752
5.388521133,0.011093892,-0.002650725,0.016566305
5.394845688,0.015530301,-0.006499873,0.023499522
5.401170244,0.02009198,-0.00978744,0.033462051
5.407494799,0.024683704,-0.01259482,0.044466879
5.413819354,0.029168804,-0.015186321,0.054342021
5.42014391,0.033392234,-0.017939349,0.061272956
5.426468465,0.037217404,-0.02122887,0.064235214
5.43279302,0.040567036,-0.025301015,0.063193347
5.439117575,0.043455478,-0.030178146,0.059014305
5.445442131,0.046000955,-0.035630577,0.053131479
5.451766686,0.048411094,-0.041229596,0.047071794
5.458091241,0.050942598,-0.04646913,0.041997678
5.464415797,0.053843877,-0.050918593,0.038405919
5.470740352,0.057295287,-0.054356416,0.036069881
5.477064907,0.061363471,-0.056837825,0.034229117
5.483389463,0.065983255,-0.058671205,0.031948625
5.489714018,0.070973364,-0.060308192,0.028515939
5.496038573,0.07608282,-0.062183162,0.023735688
5.502363129,0.081055984,-0.06455691,0.018020308
5.508687684,0.085698413,-0.067419913,0.012248446
5.515012239,0.089924884,-0.07049149,0.00744419
5.521336795,0.093775433,-0.073318529,0.004392578
5.52766135,0.09739404,-0.075442209,0.003328986
5.533985905,0.100975284,-0.076575778,0.003814573
5.540310461,0.104693862,-0.076730251,0.004846007
5.546635016,0.108637587,-0.076240778,0.005167271
5.552959571,0.112764419,-0.075679504,0.003681771
5.559284127,0.116897995,-0.075679953,-0.000172059
5.565608682,0.120765382,-0.07672973,-0.006207401
5.571933237,0.124068248,-0.079001382,-0.013510482
5.578257793,0.126567884,-0.082280401,-0.02069216
5.584582348,0.12815891,-0.086017964,-0.026289949
5.590906903,0.128908152,-0.089494302,-0.029192589
5.597231458,0.12904411,-0.092040886,-0.028953712
5.603556014,0.128896649,-0.093248965,-0.025899085
5.609880569,0.128801964,-0.093095646,-0.02100003
5.616205124,0.12899986,-0.091945741,-0.015560761
5.62252968,0.1295548,-0.090428985,-0.010824654
5.628854235,0.130327034,-0.089233747,-0.007625775
5.63517879,0.131006112,-0.088886035,-0.006191602
5.641503346,0.13120013,-0.089586817,-0.006149153
5.647827901,0.130555742,-0.091160208,-0.006718659
5.654152456,0.128872438,-0.093127044,-0.007019608
5.660477012,0.126174112,-0.09487584,-0.006382484
5.666801567,0.12271256,-0.095870818,-0.004564806
5.673126122,0.118898325,-0.095825454,-0.001808451
5.679450678,0.11517793,-0.094783426,0.001267936
5.685775233,0.111895441,-0.093081965,0.003892507
5.692099788,0.109183583,-0.09121372,0.005395723
5.698424344,0.106922287,-0.089638045,0.005409552
